Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16342,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,60798961,13,11,2603,506,854,0,200.2307692,370.2467992,154,2,46.0,69.37434684,51.13574227,0.394743588,2643433.087,4467880.814,10000000,43,60800000,5062515.5,5200049.377,10100000,1459,60700000,6074794.7,5135453.582,10100000,815,0,0,0,0,272,224,0.213819443,0.180924144,0,854,124.36,277.7110129,77123.40667,0,0,0,1,0,0,0,0,0,129.5416667,200.2307692,46.0,272,0,0,0,0,0,0,13,2603,11,506,8192,34160,12,20,126794.6667,185414.3058,505270,50993,9998236.333,11520.83785,10000000,9975530,0
80,187808,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,61908.97086,37.27210768,31301.33333,72405.39369,178938,4,8621,4310.5,5950.303564,8518,103,187804,62601.33333,100839.8559,178938,189,0,0,0,0,72,92,15.97376044,21.29834725,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
50579,123,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,97560.9756097561,16260.162601626,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8130.081300813,8130.081300813,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,60,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117973740,13,12,614,4105,192,0,47.23076923,63.88421016,2860,0,342.0833333,818.1051786,40.00042721,0.211911566,4915572.5,16600000.0,58900000,1,118000000,9831145.0,22900000.0,58900000,143,118000000,10700000.0,23800000.0,59000000,1,0,0,0,0,272,252,0.110194014,0.101717552,0,2860,181.5,565.2604532,319519.38,0,0,0,1,0,0,0,0,0,188.76,47.23076923,342.0833333,272,0,0,0,0,0,0,13,614,12,4105,8192,351,12,20,142600.0,77991.04954,197748,87452,58800000.0,161445.2061,58900000,58700000,0
53,50910,1,1,55,83,55,55,55.0,0.0,83,83,83.0,0.0,2710.6658809664,39.2850127676,50910.0,0.0,50910,50910,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.6425063838,19.6425063838,55,83,64.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,96.5,55.0,83.0,20,0,0,0,0,0,0,1,55,1,83,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48087,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,3160.937468,83.18256493,16029.0,27718.01862,48035,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,80,41.59128247,41.59128247,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,239945,1,1,6,247,6,6,6.0,0.0,247,247,247.0,0.0,1054.408302,8.335243493,239945.0,0.0,239945,239945,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.167621747,4.167621747,6,247,86.33333333,139.1414149,19360.33333,1,0,0,0,0,0,0,0,1,129.5,6.0,247.0,20,0,0,0,0,0,0,1,6,1,247,0,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30711,2,2,84,284,42,42,42.0,0.0,142,142,142.0,0.0,11982.6772166325,130.2464914851,10237.0,17724.9419463083,30704,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,65.1232457426,65.1232457426,42,142,82.0,54.7722557505,3000.0,0,0,0,0,0,0,0,0,1,102.5,42.0,142.0,64,0,0,0,0,0,0,2,84,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,179,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,2324022.34636872,22346.3687150838,59.6666666667,98.1495457622,173,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11173.1843575419,11173.1843575419,40,168,91.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,64,0,0,0,0,0,0,2,80,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,766122,9,10,703,3950,267,0,78.11111111,103.3022803,1448,0,395.0,587.483144,6073.445222,24.80022764,42562.33333,56538.0884,175392,1,670705,83838.125,88819.54639,270660,190,670799,74533.22222,78669.88191,198915,1,0,0,0,0,296,328,11.74747625,13.05275139,0,1448,232.65,442.7331708,196012.6605,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,254,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,286508,4,6,652,11595,326,0,163.0,188.2161878,4344,0,1932.5,1754.831473,42745.7523,34.90303936,31834.22222,70653.5913,212990,8,226998,75666.0,119131.6698,212990,8,286350,57270.0,98214.85191,226901,47,0,0,0,0,136,200,13.96121574,20.94182361,0,4344,1113.363636,1561.463818,2438169.255,0,0,0,1,0,0,0,0,1,1224.7,163.0,1932.5,136,0,0,0,0,0,0,4,652,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,118177424,11,8,781,335,517,0,71.0,150.7229246,178,0,41.875,59.00953313,9.443428044,0.160775209,6565412.444,19000000.0,58900000,4,118000000,11800000.0,24700000.0,58900000,274,118000000,16900000.0,28700000.0,59100000,4,0,0,0,0,240,172,0.093080384,0.067694825,0,517,55.8,116.6991634,13618.69474,0,0,0,1,0,0,0,0,0,58.73684211,71.0,41.875,240,0,0,0,0,0,0,11,781,8,335,29200,60,10,20,338271.5,258721.1788,521215,155328,58700000.0,354353.1284,58900000,58400000,0
80,37309,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53.60636844,37309.0,0.0,37309,37309,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26.80318422,26.80318422,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,252,349,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
1900,26,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,38461.53846,38461.53846,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,203,2,2,90,164,45,45,45.0,0.0,82,82,82.0,0.0,1251231.5270936,19704.4334975369,67.6666666667,75.7451868658,151,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,9852.2167487685,9852.2167487685,45,82,59.8,20.2657346277,410.7,0,0,0,0,0,0,0,0,1,74.75,45.0,82.0,64,0,0,0,0,0,0,2,90,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,38629,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,310.647441,51.77457351,38629.0,0.0,38629,38629,38629,38629.0,0.0,38629,38629,0,0.0,0.0,0,0,0,0,0,0,40,0,51.77457351,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,108595070,4,3,365,0,351,0,91.25,173.292383,0,0,0.0,0.0,3.361110224,0.064459648,18100000.0,44300000.0,109000000,49,109000000,36200000.0,62700000.0,109000000,627,109000000,54300000.0,76800000.0,109000000,5215,0,0,0,0,136,104,0.036834085,0.027625563,0,351,45.625,123.4873475,15249.125,0,0,0,1,0,0,0,0,0,52.14285714,91.25,0.0,136,0,0,0,0,0,0,4,365,3,0,29200,235,2,32,5282.0,0.0,5282,5282,109000000.0,0.0,109000000,109000000,1
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,11681059,7,5,298,11632,298,0,42.57142857,112.633413,7288,0,2326.4,3351.290617,1021.31151,1.027304117,1061914.455,2391175.753,6675832,48,6679583,1113263.833,2726240.531,6678179,48,11700000,2920252.5,3439889.701,6675832,159,0,0,0,0,232,168,0.599260735,0.428043382,0,7288,917.6923077,2256.952495,5093834.564,0,0,0,1,0,0,0,0,0,994.1666667,42.57142857,2326.4,232,0,0,0,0,0,0,7,298,5,11632,29200,235,1,32,741.0,0.0,741,741,6675832.0,0.0,6675832,6675832,1
53,60729,2,2,62,246,31,31,31.0,0.0,123,123,123.0,0.0,5071.7120321428,65.8663900278,20243.0,35055.842323356,60722,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,32.9331950139,32.9331950139,31,123,67.8,50.3904752905,2539.2,0,0,0,0,0,0,0,0,1,84.75,31.0,123.0,80,0,0,0,0,0,0,2,62,2,246,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,118353342,9,7,1168,11595,292,0,129.7777778,153.8975128,4344,0,1656.428571,1757.579003,107.838104,0.135188409,7890222.8,30300000.0,117000000,1,118000000,14800000.0,41500000.0,117000000,1,983487,163914.5,338122.3799,844831,15,0,0,0,0,296,232,0.07604348,0.059144929,0,4344,750.7647059,1334.631013,1781239.941,0,0,0,0,1,0,0,0,0,797.6875,129.7777778,1656.428571,296,0,0,0,0,0,0,9,1168,7,11595,251,235,4,32,5.0,0.0,5,5,117000000.0,0.0,117000000,117000000,1
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
9503,58,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,100322041,8,6,350,11595,350,0,43.75,123.7436867,5792,0,1932.5,2181.008184,119.0665569,0.13955059,7717080.077,27500000.0,99200000,2,100000000,14300000.0,37400000.0,99200000,2,145401,29080.2,58904.07169,134112,45,0,0,0,0,272,200,0.079743194,0.059807396,0,5792,796.3333333,1621.322638,2628687.095,0,0,0,0,1,0,0,0,0,853.2142857,43.75,1932.5,272,0,0,0,0,0,0,8,350,6,11595,274,235,1,32,784.0,0.0,784,784,99200000.0,0.0,99200000,99200000,1
52987,60,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,30.0,25.45584412,48,12,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,16666.66667,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
123,65094094,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.949576347,0.061449507,21700000.0,37400000.0,64900000,94090,65000000,65000000.0,0.0,65000000,65000000,65000000,65000000.0,0.0,65000000,65000000,0,0,0,0,40,40,0.030724754,0.030724754,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94194.0,0.0,94194,94194,64900000.0,0.0,64900000,64900000,0
53,128,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1250000.0,31250.0,42.6666666667,70.4438310524,124,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,15625.0,15625.0,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,95776216,6,4,366,11595,366,0,61.0,149.4188743,11584,0,2898.75,5790.168989,124.884867,0.104410055,10600000.0,31900000.0,95800000,4,95800000,19200000.0,42800000.0,95800000,4,8825,2941.666667,4500.194366,8135,191,0,0,0,0,200,136,0.062646033,0.041764022,0,11584,1087.363636,3483.061535,12100000.0,0,0,0,0,1,0,0,0,0,1196.1,61.0,2898.75,200,0,0,0,0,0,0,6,366,4,11595,251,235,1,32,523.0,0.0,523,523,95800000.0,0.0,95800000,95800000,1
443,142337,45,53,1307,105855,570,0,29.04444444,112.6759141,4344,0,1997.264151,987.6848639,752875.2187,688.5068535,1467.391753,5300.600633,23341,1,142188,3231.545455,7602.654831,23665,1,119217,2292.634615,6520.69028,24323,3,0,0,0,0,1172,1704,316.1511062,372.3557473,0,4344,1082.444444,1223.691206,1497420.168,0,0,0,1,0,0,0,0,1,1093.489796,29.04444444,1997.264151,1172,0,0,0,0,0,0,45,1307,53,105855,29200,61,27,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,816773,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,14242.63535,11.01897345,102096.625,288500.9627,816100,2,523,261.5,301.9345956,475,48,816726,163345.2,364901.0892,816100,2,0,0,0,0,72,132,3.672991149,7.345982299,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
50651,477,3,0,43,0,31,6,14.3333333333,14.4337567297,0,0,0.0,0.0,90146.750524109,6289.3081761006,238.5,331.6330803765,473,4,477,238.5,331.6330803765,473,4,0,0.0,0.0,0,0,0,0,0,0,60,0,6289.3081761006,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.3333333333,14.3333333333,0.0,60,0,0,0,0,0,0,3,43,0,0,110,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,95129,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.02408309,95129.0,0.0,95129,95129,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.51204154,10.51204154,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83385317,8,6,326,11595,326,0,40.75,115.2584053,5792,0,1932.5,2362.781391,142.9628192,0.167895266,6414255.154,22800000.0,82300000,1,83300000,11900000.0,31000000.0,82300000,1,92651,18530.2,34822.59265,80131,43,0,0,0,0,272,200,0.095940152,0.071955114,0,5792,794.7333333,1710.331566,2925234.067,0,0,0,0,1,0,0,0,0,851.5,40.75,1932.5,272,0,0,0,0,0,0,8,326,6,11595,274,235,1,32,983.0,0.0,983,983,82300000.0,0.0,82300000,82300000,1
53,200,2,2,116,212,58,58,58.0,0.0,106,106,106.0,0.0,1640000.0,20000.0,66.6666666667,32.3316150746,104,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10000.0,10000.0,58,106,77.2,26.2906827602,691.2,0,0,0,0,0,0,0,0,1,96.5,58.0,106.0,64,0,0,0,0,0,0,2,116,2,212,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5481994,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.377969038,0.729661506,1827331.333,3164475.591,5481353,222,5481994,1827331.333,3164475.591,5481353,222,0,0.0,0.0,0,0,0,0,0,0,80,0,0.729661506,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,641.0,0.0,641,641,5481353.0,0.0,5481353,5481353,1
53,23853,1,1,46,74,46,46,46.0,0.0,74,74,74.0,0.0,5030.813734,83.84689557,23853.0,0.0,23853,23853,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.92344778,41.92344778,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83.0,46.0,74.0,32,0,0,0,0,0,0,1,46,1,74,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98715159,9,7,300,11595,300,0,33.33333333,100.0,4344,0,1656.428571,1757.579003,120.4982104,0.162082502,6581010.6,25500000.0,98700000,1,98700000,12300000.0,34900000.0,98700000,1,7927,1321.166667,2801.418028,7031,14,0,0,0,0,296,232,0.091171408,0.070911095,0,4344,699.7058824,1358.026867,1844236.971,0,0,0,0,1,0,0,0,0,743.4375,33.33333333,1656.428571,296,0,0,0,0,0,0,9,300,7,11595,274,235,1,32,1004.0,0.0,1004,1004,98700000.0,0.0,98700000,98700000,1
443,5502,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2181.025082,363.5041803,5502.0,0.0,5502,5502,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,181.7520901,181.7520901,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85301870,5,5,424,11595,412,0,84.8,182.9349611,8688,0,2319.0,3776.347044,140.8996075,0.117230724,9477985.556,28400000.0,85100000,4,85200000,21300000.0,42600000.0,85100000,4,85300000,21300000.0,42500000.0,85100000,188,0,0,0,0,144,168,0.058615362,0.058615362,0,8688,1093.181818,2663.763008,7095633.364,1,0,0,0,0,0,0,0,1,1202.5,84.8,2319.0,144,0,0,0,0,0,0,5,424,5,11595,0,235,2,20,9997.0,0.0,9997,9997,85100000.0,0.0,85100000,85100000,1
80,97409716,8,6,317,11595,305,0,39.625,107.2619457,5792,0,1932.5,2181.008184,122.287596,0.143722829,7493055.077,27000000.0,97400000,2,97400000,13900000.0,36800000.0,97400000,2,35478,7095.6,10105.66471,22127,46,0,0,0,0,240,200,0.082127331,0.061595498,0,5792,794.1333333,1621.831014,2630335.838,0,0,0,0,1,0,0,0,0,850.8571429,39.625,1932.5,240,0,0,0,0,0,0,8,317,6,11595,251,235,3,20,3025.0,0.0,3025,3025,97400000.0,0.0,97400000,97400000,1
28201,24,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,41666.66667,41666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,207,2,2,58,122,29,29,29.0,0.0,61,61,61.0,0.0,869565.2174,19323.6715,69.0,76.97402159,154,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,9661.835749,9661.835749,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29.0,61.0,64,0,0,0,0,0,0,2,58,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
4111,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
53,1124035,1,1,53,83,53,53,53.0,0.0,83,83,83.0,0.0,120.9926737,1.779304025,1124035.0,0.0,1124035,1124035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0.889652013,0.889652013,53,83,63.0,17.32050808,300.0,0,0,0,0,0,0,0,0,1,94.5,53.0,83.0,20,0,0,0,0,0,0,1,53,1,83,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6543,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,83854294,8,7,356,11595,356,0,44.5,125.8650071,4344,0,1656.428571,1757.579003,142.5210258,0.178881716,5989592.429,22400000.0,83700000,0,83700000,12000000.0,31600000.0,83700000,0,148632,24772.0,54775.56695,136158,17,0,0,0,0,264,232,0.095403582,0.083478134,0,4344,746.9375,1389.025532,1929391.929,0,0,0,0,1,0,0,0,0,796.7333333,44.5,1656.428571,264,0,0,0,0,0,0,8,356,7,11595,251,235,1,32,996.0,0.0,996,996,83700000.0,0.0,83700000,83700000,1
53,207,2,2,82,338,41,41,41.0,0.0,169,169,169.0,0.0,2028985.507,19323.6715,69.0,112.5833025,199,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,9661.835749,9661.835749,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41.0,169.0,64,0,0,0,0,0,0,2,82,2,338,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59321,2011881,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,698.3514433,3.479331034,335313.5,801643.0202,1971521,4,0,0.0,0.0,0,0,2000979,400195.8,878473.9998,1971521,4,1,0,0,0,20,132,0.497047291,2.982283743,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
3801,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,98392513,7,5,301,11595,301,0,43.0,113.7673064,7251,0,2319.0,3337.608875,120.9035082,0.121960499,8944773.909,29700000.0,98400000,0,98400000,16400000.0,40200000.0,98400000,0,1831,457.75,748.8179018,1577,10,0,0,0,0,232,168,0.071143625,0.050816875,0,7251,915.0769231,2248.187843,5054348.577,0,0,0,0,1,0,0,0,0,991.3333333,43.0,2319.0,232,0,0,0,0,0,0,7,301,5,11595,251,235,1,32,950.0,0.0,950,950,98400000.0,0.0,98400000,98400000,1
56210,4,2,0,247,0,216,31,123.5,130.8147545,0,0,0.0,0.0,61800000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0.0,40,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,62491,2,2,70,162,35,35,35.0,0.0,81,81,81.0,0.0,3712.534605,64.00921733,20830.33333,36074.86558,62486,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,32.00460866,32.00460866,35,81,53.4,25.19523765,634.8,0,0,0,0,0,0,0,0,1,66.75,35.0,81.0,64,0,0,0,0,0,0,2,70,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,9351,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1283.28521,213.8808684,9351.0,0.0,9351,9351,9351,9351.0,0.0,9351,9351,0,0.0,0.0,0,0,0,0,0,0,40,0,213.8808684,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
