dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label
0.001087,2,2,146,178,31,29,537258.5,655013.8125,0,0,0.002,0.01,0.0,0.0,0.0,4,6,1,1,0,0.0,0,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,10,7,11,7,2,0.0,0,1
0.569367,28,30,4536,3080,31,29,61457.72656,41842.96094,7,7,21.074925,19.612414,0.000759,0.000606,0.000153,7,4,5,2,0,0.0,0,0
0.044993,78,80,4550,67604,31,29,798702.0625,11870114.0,7,33,0.580052,0.561595,0.000753,0.000616,0.000137,9,6,5,1,0,0.0,0,0
0.005398,4,4,568,312,31,29,631344.9375,346795.0938,0,0,1.445333,1.305667,0.0,0.0,0.0,8,3,7,3,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,10,3,4,3,2,0.0,0,1
1.174509,12,18,922,14150,62,252,5762.407715,91026.96875,2,6,106.773548,65.122763,0.134829,0.066798,0.068031,2,1,3,1,1,1.0,0,1
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,10,7,8,7,2,0.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,12,4,5,4,2,0.0,0,1
0.015097,8,10,1032,822,31,29,478505.6875,392130.9063,2,2,2.105,1.618444,0.000664,0.000525,0.000139,2,5,8,1,0,1.0,0,0
1.170872,10,10,810,1132,62,252,4980.90332,6962.33252,2,2,130.096889,116.760445,0.223641,0.119868,0.103773,2,3,3,1,1,1.0,0,1
3e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,15,8,8,8,2,0.0,0,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1
0.911209,10,8,806,354,254,252,6373.949219,2721.658936,2,1,101.218222,123.452141,0.104859,0.047035,0.057824,1,1,1,1,1,1.0,0,1
1.260995,10,8,838,2360,62,252,4789.868164,13100.76563,2,2,140.110556,166.009281,0.231884,0.09815,0.133734,1,1,1,1,1,1.0,0,1
0.945992,10,8,806,354,254,252,6139.586914,2621.58667,2,1,102.349778,120.502,0.178909,0.102473,0.076436,1,1,1,1,1,1.0,0,1
0.047892,78,80,4550,74188,31,29,750354.9375,12237701.0,7,33,0.61726,0.598772,0.000733,0.000579,0.000154,6,2,3,1,0,0.0,0,0
0.188001,10,6,904,268,254,252,34638.11328,9531.864258,2,1,19.198333,36.120398,0.060569,0.007391,0.053178,1,1,1,1,1,1.0,0,1
0.3835,14,38,1020,45354,62,252,19775.75,921220.3125,2,17,29.500001,9.289838,0.067787,0.039009,0.028778,2,1,2,1,1,1.0,0,1
0.121738,106,116,9400,12402,31,29,611937.125,808030.375,26,31,1.156667,1.071938,0.000752,0.000598,0.000154,2,6,4,1,0,0.0,0,0
1e-06,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,13,4,4,4,2,0.0,0,1
0.027991,60,62,3598,49642,31,29,1011467.938,13959344.0,7,24,0.468542,0.449902,0.0007,0.000543,0.000157,3,2,1,1,0,0.0,0,0
0.001791,4,4,528,304,31,29,1768844.25,1018425.438,0,0,0.453333,0.238333,0.0,0.0,0.0,7,5,5,3,0,0.0,0,0
0.422813,28,30,4368,3080,31,29,79694.80469,56346.42188,7,7,15.645185,14.558138,0.000788,0.000623,0.000165,8,5,6,3,0,0.0,0,0
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1
8e-06,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,15,7,9,7,2,0.0,0,1
2.638323,256,42,330633,1816,62,252,998640.375,5376.14209,125,1,10.387099,62.891879,0.113601,0.059093,0.054508,3,1,2,1,1,1.0,0,1
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,18,7,7,7,2,0.0,0,1
4e-06,2,0,200,0,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,10,4,5,4,2,0.0,0,1
0.872849,10,8,564,354,254,252,4656.01709,2841.270508,2,1,93.810111,117.465289,0.113537,0.050572,0.062965,2,1,1,1,1,0.0,0,1
6e-06,2,0,114,0,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,18,2,2,2,2,0.0,0,1
0.001594,4,4,544,304,31,29,2047678.75,1144291.125,0,0,0.400667,0.197333,0.0,0.0,0.0,11,5,8,3,0,0.0,0,0
0.556396,12,12,3430,3850,254,252,45219.58984,50755.21875,3,3,50.581454,46.02491,0.10068,0.049837,0.050843,1,1,1,1,1,1.0,0,1
2.550196,12,8,924,1742,62,252,2657.050781,4783.946289,2,2,231.835994,354.877,0.145401,0.065109,0.080292,4,1,2,1,1,1.0,0,1
0.001075,2,2,130,162,31,29,483720.9063,602790.6875,0,0,0.009,0.005,0.0,0.0,0.0,1,4,2,1,0,0.0,0,0
0.0157,46,48,2854,29104,31,29,1422675.25,14521274.0,7,17,0.338289,0.322787,0.000663,0.000525,0.000138,6,4,4,2,0,0.0,0,0
0.333482,14,24,2006,24514,62,252,44692.06641,563580.625,4,9,25.652462,13.456696,0.0504,0.006396,0.044004,1,1,1,1,1,1.0,0,1
0.041031,54,56,3302,37798,31,29,631912.4375,7238234.5,7,21,0.768264,0.734218,0.000754,0.000637,0.000117,6,2,4,1,0,0.0,0,0
0.01884,46,48,2854,30384,31,29,1185562.625,12633121.0,7,17,0.411556,0.390553,0.000613,0.000481,0.000132,14,4,7,3,0,0.0,0,0
0.051145,4,4,512,304,31,29,60064.52344,35663.3125,0,0,11.999667,12.670667,0.0,0.0,0.0,13,2,5,2,0,0.0,0,0
0.744415,28,30,4328,3080,31,29,44856.69922,32003.6543,7,7,27.558926,25.650379,0.001478,0.000551,0.000927,6,4,1,1,0,0.0,0,0
1.400988,12,18,1580,10168,31,29,8274.161133,54841.29688,3,5,127.332179,82.383176,0.00059,0.000468,0.000122,3,3,2,6,0,1.0,0,0
0.00121,2,2,146,178,31,29,482644.625,588429.75,0,0,0.011,0.009,0.0,0.0,0.0,2,2,1,1,0,0.0,0,0
0.001023,2,2,146,178,31,29,570870.0,695992.1875,0,0,0.007,0.006,0.0,0.0,0.0,3,2,2,1,0,0.0,0,0
0.443635,52,40,37342,3276,31,29,660434.8125,57614.93359,18,8,8.86554,11.361333,0.000683,0.000541,0.000142,3,2,6,2,0,0.0,0,0
0.424459,10,6,768,268,254,252,13042.48438,4221.844727,2,1,44.494444,79.922797,0.08794,0.024835,0.063105,1,1,1,1,1,1.0,0,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,11,2,6,2,2,0.0,0,1
7e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,14,5,5,5,2,0.0,0,1
0.012271,40,42,2542,23188,31,29,1616168.25,14757395.0,7,14,0.306462,0.28622,0.000647,0.000525,0.000122,8,3,7,2,0,0.0,0,0
0.055102,42,44,2646,24316,31,29,375013.625,3450183.5,7,15,1.276171,1.254186,0.001308,0.001168,0.00014,6,5,4,1,0,0.0,0,0
1e-06,2,0,114,0,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,7,4,6,4,2,0.0,0,1
1.392374,12,12,1388,4350,62,252,7314.126465,22913.38281,3,3,126.579455,117.798453,0.14431,0.095882,0.048428,1,1,1,1,1,0.0,0,1
0.905106,10,8,718,354,254,252,5718.666992,2740.010498,2,1,100.556778,114.184859,0.20809,0.105807,0.102283,3,1,1,1,1,0.0,0,1
1.002477,60,14,68193,612,254,252,535130.4375,4540.752441,27,1,16.991136,72.101078,0.157193,0.063848,0.093345,1,1,1,1,1,0.0,0,1
0.013605,16,18,1540,1644,31,29,849099.5625,913193.625,4,4,0.885467,0.773412,0.000572,0.000453,0.000119,11,7,15,6,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,9,4,6,4,2,0.0,0,1
1.127184,12,8,988,2568,62,252,6430.183105,15947.70606,2,2,102.471274,144.641141,0.117517,0.069914,0.047603,1,1,1,1,1,1.0,0,1
1.3e-05,2,0,1262,0,254,0,388307712.0,0.0,0,0,0.013,0.0,0.0,0.0,0.0,34,14,14,14,2,0.0,0,1
1.005828,12,18,1580,10168,31,29,11524.83301,76386.8125,3,5,91.405639,59.131826,0.000738,0.000582,0.000156,10,1,6,1,0,0.0,0,0
1.024567,12,18,1580,10168,31,29,11314.04785,74989.72656,3,5,93.107452,60.236529,0.000704,0.000542,0.000162,1,3,8,4,0,1.0,0,0
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
0.209143,10,6,1096,268,254,252,37754.07422,8568.299805,2,1,20.269778,38.817,0.061986,0.015047,0.046939,1,1,1,1,1,1.0,0,1
1.373434,10,14,1720,12246,62,252,9016.81543,66239.80469,2,5,152.603778,100.189153,0.119764,0.070337,0.049427,1,1,1,1,1,1.0,0,1
0.000989,2,2,132,164,31,29,533872.625,663296.3125,0,0,0.011,0.009,0.0,0.0,0.0,2,2,10,1,0,0.0,0,0
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,10,3,5,3,2,0.0,0,1
0.775459,60,14,68195,612,254,252,691812.1875,5870.071777,27,1,12.993475,54.81477,0.12372,0.062862,0.060858,1,1,1,2,1,1.0,0,1
0.001806,4,4,544,304,31,29,1807309.0,1009966.75,0,0,0.454667,0.238667,0.0,0.0,0.0,11,5,3,2,0,0.0,0,0
1.029765,14,18,1684,10168,31,29,12150.34473,74611.19531,3,5,79.186923,60.543765,0.000632,0.000517,0.000115,2,2,2,1,0,1.0,0,0
0.442001,10,10,808,3826,62,252,13176.44141,62334.70313,2,3,49.111222,44.497444,0.042104,0.032006,0.010098,1,1,1,1,1,1.0,0,1
0.816222,22,32,1038,19038,62,252,9713.043945,180774.3438,7,14,38.867714,25.55113,0.052206,0.006106,0.0461,1,1,1,1,1,0.0,0,1
1.053317,22,40,1048,31236,62,252,7602.649902,231314.9844,7,18,50.157952,26.169307,0.063979,0.017548,0.046431,3,1,1,1,1,0.0,0,1
0.606231,10,8,538,354,254,252,6400.200684,4090.850098,2,1,67.359,75.644859,0.10829,0.052584,0.055706,8,1,1,1,1,0.0,0,1
5.382645,450,858,25264,1094788,31,29,37465.59375,1625242.625,38,390,11.987365,6.28025,0.000588,0.000467,0.000121,14,28,14,7,0,0.0,0,0
0.005018,18,18,4248,2456,31,29,6396173.5,3698684.75,7,7,0.275941,0.262882,0.000676,0.000543,0.000133,6,9,3,3,0,0.0,0,0
55.103306,5466,828,7219804,36512,62,252,1047992.875,5294.491699,2730,8,10.082942,66.589555,0.091559,0.033028,0.058531,1,1,1,1,1,0.0,0,1
0.004827,4,4,568,320,31,29,706028.5625,397762.5625,0,0,1.259,1.089333,0.0,0.0,0.0,9,7,3,3,0,0.0,0,0
0.775862,12,10,1356,1954,62,252,12816.71289,18137.24609,3,3,70.532911,75.825,0.140788,0.065001,0.075787,1,1,1,1,1,1.0,0,1
0.612164,10,6,986,268,254,252,11604.7334,2927.320068,2,1,64.266444,106.657203,0.157025,0.078867,0.078158,1,1,4,1,1,0.0,0,1
0.266174,10,8,798,1496,62,252,21609.92578,39342.6875,2,2,29.574889,36.94343,0.050546,0.00681,0.043736,1,1,1,1,1,1.0,0,1
1.008807,14,18,1684,10168,31,29,12402.76953,76161.25,3,5,77.572462,59.313764,0.000592,0.000469,0.000123,4,5,2,1,0,1.0,0,0
1.318828,70,66,12472,13028,31,29,74575.30469,77832.74219,17,17,19.113449,20.279401,0.000672,0.000533,0.000139,1,4,2,1,0,0.0,0,0
0.108047,4,4,528,304,31,29,29320.57227,16881.54297,0,0,30.983334,23.997,0.0,0.0,0.0,7,3,4,2,0,0.0,0,0
5e-06,2,0,180,0,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,8,5,4,4,2,0.0,0,1
0.223867,10,8,876,3200,62,252,28195.3125,100059.4141,2,2,24.874111,26.804143,0.081323,0.035452,0.045871,2,1,1,1,1,1.0,0,1
0.005622,22,24,2054,2478,31,29,2790466.0,3379580.25,6,6,0.250476,0.218478,0.000707,0.000586,0.000121,7,3,2,1,0,0.0,0,0
0.001086,2,2,146,178,31,29,537753.25,655616.9375,0,0,0.011,0.008,0.0,0.0,0.0,1,6,1,1,0,0.0,0,0
0.001733,4,4,520,304,31,29,1800346.125,1052510.125,0,0,0.457667,0.207,0.0,0.0,0.0,16,9,8,3,0,0.0,0,0
0.552364,10,10,608,646,254,252,7936.79541,8429.224609,2,3,61.373778,57.132223,0.104171,0.037367,0.066804,4,2,2,2,1,0.0,0,1
0.58437,10,12,862,4904,62,252,10623.40625,61550.04297,2,3,64.93,49.660729,0.094589,0.036734,0.057855,2,1,4,1,1,0.0,0,1
0.001003,2,2,130,162,31,29,518444.6875,646061.875,0,0,0.011,0.006,0.0,0.0,0.0,4,5,1,1,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,14,7,7,7,2,0.0,0,1
0.562838,4,4,182,182,254,252,1947.274292,1947.274292,1,1,168.338,164.422328,0.505001,0.06957,0.435431,10,2,3,2,4,0.0,0,1
6e-06,2,0,114,0,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,15,4,4,4,2,0.0,0,1
0.423911,122,126,7808,15044,31,29,146143.875,281662.9063,30,32,3.500256,3.386376,0.000751,0.000612,0.000139,5,2,1,1,0,0.0,0,0
0.107903,68,68,4030,55074,31,29,294412.5625,4023243.0,7,27,1.605896,1.626909,0.000702,0.000526,0.000176,3,1,2,1,0,0.0,0,0
0.0,3,2,179,116,29,31,43167.41016,20864.24805,0,0,11.1195,0.005,0.0,0.0,0.0,1,1,1,1,0,0.0,0,0
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,7,7,7,7,2,0.0,0,1
0.655494,8,12,424,8824,31,29,4527.882812,98722.49219,1,4,93.595426,59.54582,0.000618,0.000487,0.000131,2,2,5,1,0,0.0,0,0
0.981828,228,234,24240,29348,31,29,196645.4531,238110.9531,54,67,4.344372,4.228879,0.000743,0.000592,0.000151,1,2,1,1,0,0.0,0,0
0.039786,60,62,3598,49642,31,29,711607.125,9820942.0,7,24,0.680397,0.643426,0.000648,0.000533,0.000115,7,2,3,1,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,11,7,8,7,2,0.0,0,1
0.971542,10,8,564,354,254,252,4183.041016,2552.643066,2,1,107.949111,123.663859,0.176072,0.105513,0.070559,6,1,3,1,1,0.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,10,7,7,7,2,0.0,0,1
0.01074,36,38,2334,16438,31,29,1690875.25,11922533.0,7,12,0.298143,0.275378,0.000672,0.000547,0.000125,7,3,4,1,0,0.0,0,0
1e-05,2,0,168,0,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,2,1,5,1,2,0.0,0,1
0.005732,18,18,4488,2456,31,29,5916259.5,3237962.5,7,7,0.318941,0.308176,0.000609,0.000489,0.00012,7,3,6,3,0,0.0,0,0
0.003911,8,10,1028,822,31,29,1840961.25,1513679.25,2,2,0.502857,0.375222,0.000665,0.000529,0.000136,19,2,11,1,0,0.0,0,0
1.127838,14,18,1684,10168,31,29,11093.79199,68123.25781,3,5,86.653541,66.312059,0.000674,0.000526,0.000148,3,3,8,1,0,1.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,15,7,8,7,2,0.0,0,1
0.046317,6,8,320,1816,31,29,46116.97656,274456.4688,1,2,9.2006,6.543571,0.000642,0.000508,0.000134,3,1,4,1,0,0.0,0,0
0.007665,22,24,2054,2478,31,29,2046705.875,2478799.75,6,6,0.346667,0.308739,0.000931,0.000554,0.000377,15,4,5,1,0,0.0,0,0
0.495086,10,8,874,354,254,252,12716.98242,5009.230469,2,1,55.009556,65.00457,0.088877,0.039344,0.049533,1,1,1,1,1,1.0,0,1
0.675466,10,8,1140,354,254,252,12151.61133,3671.539307,2,1,73.764222,84.23143,0.107385,0.085837,0.021548,1,1,1,1,1,1.0,0,1
2.906828,12,2,1648,96,254,252,4158.484863,132.102768,6,1,264.257102,0.009,0.22617,0.130997,0.095173,1,1,1,1,1,1.0,0,1
0.005363,22,14,1470,1728,31,29,2094350.125,2394182.25,5,4,0.255381,0.358769,0.000724,0.000566,0.000158,8,3,2,1,0,0.0,0,0
1.207746,14,18,1684,10168,31,29,10359.79395,63616.02344,3,5,100.616252,71.011941,0.000678,0.000539,0.000139,1,1,2,1,0,1.0,0,0
1.1e-05,2,0,1220,0,254,0,443636352.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,3,2,2,2,2,0.0,0,1
0.00104,2,2,146,178,31,29,561538.4375,684615.375,0,0,0.006,0.002,0.0,0.0,0.0,6,3,7,1,0,0.0,0,0
2.651978,14,18,1684,10168,31,29,4717.987793,28971.58203,3,5,203.970385,155.964824,0.000741,0.000571,0.00017,1,4,2,2,0,4.0,0,0
1.085307,14,18,1684,10168,31,29,11528.53516,70792.875,3,5,83.455079,63.811059,0.000651,0.000515,0.000136,11,2,2,1,0,1.0,0,0
4.209718,52,54,2934,3742,31,29,5469.249512,6980.039551,11,15,82.537077,79.418437,0.000684,0.000536,0.000148,7,3,4,1,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,14,7,8,7,2,0.0,0,1
0.210844,10,6,892,268,254,252,30468.02539,8499.174805,2,1,19.722222,38.438398,0.039549,0.018647,0.020902,1,1,1,2,1,1.0,0,1
0.893067,12,10,734,480,254,252,6028.663086,3869.810547,3,3,81.187909,88.883,0.087053,0.054913,0.03214,2,1,1,1,1,0.0,0,1
1.070062,14,18,1684,10168,31,29,11692.78027,71801.44531,3,5,82.284459,62.912294,0.000686,0.000549,0.000137,2,10,12,9,0,14.0,0,0
0.001122,2,2,146,178,31,29,520499.0938,634581.0625,0,0,0.001,0.009,0.0,0.0,0.0,3,1,2,1,0,0.0,0,0
0.039287,8,10,1044,824,31,29,186117.5469,151093.2344,2,2,5.563,4.31,0.000621,0.000494,0.000127,2,12,9,7,0,4.0,0,0
0.018971,106,114,9400,12298,31,29,3926835.75,5140899.5,26,31,0.177562,0.169657,0.000772,0.000637,0.000135,1,3,5,1,0,0.0,0,0
0.005934,24,26,2062,2424,31,29,2665318.5,3142568.25,6,7,0.242348,0.212,0.000812,0.000623,0.000189,11,2,2,1,0,0.0,0,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,11,3,4,3,2,0.0,0,1
1.006508,12,18,1580,10168,31,29,11517.04688,76335.21094,3,5,91.469091,59.178409,0.000586,0.00047,0.000116,3,4,2,2,0,1.0,0,0
0.687888,10,10,824,1452,62,252,8629.311523,15200.14844,2,2,76.432,65.206777,0.11402,0.061754,0.052266,2,1,1,1,1,1.0,0,1
0.001066,2,2,132,164,31,29,495309.5938,615384.625,0,0,0.01,0.008,0.0,0.0,0.0,2,9,8,7,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,11,4,4,4,2,0.0,0,1
0.127041,96,98,5486,91826,31,29,341873.9063,5723443.5,7,42,1.3338,1.300292,0.002413,0.002203,0.00021,7,2,3,1,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,11,4,4,4,2,0.0,0,1
0.860786,10,8,564,354,254,252,4721.266113,2881.087646,2,1,92.049778,110.621289,0.150734,0.086427,0.064307,1,3,1,1,1,0.0,0,1
1.005514,12,18,1580,10168,31,29,11528.43164,76410.67188,3,5,91.377911,59.118884,0.000617,0.000487,0.00013,2,2,1,1,0,1.0,0,0
0.000998,2,2,130,162,31,29,521042.0625,649298.5625,0,0,0.01,0.008,0.0,0.0,0.0,3,4,5,1,0,0.0,0,0
1.031755,10,8,564,354,254,252,3938.919678,2403.671387,2,1,114.639444,137.432,0.101062,0.069063,0.031999,2,1,2,1,1,0.0,0,1
0.957951,52,54,2934,3740,31,29,24034.63281,30657.09961,11,15,18.776804,18.065604,0.000595,0.000469,0.000126,1,2,3,1,0,0.0,0,0
0.758997,8,12,424,8824,31,29,3910.423828,85259.88281,1,4,108.381998,68.948271,0.00075,0.000557,0.000193,5,2,4,1,0,0.0,0,0
0.495778,52,42,37360,3380,31,29,591264.625,53249.64063,18,8,9.713569,12.078683,0.000691,0.000548,0.000143,2,2,4,1,0,0.0,0,0
0.001059,2,2,130,162,31,29,491029.25,611898.0,0,0,0.015,0.008,0.0,0.0,0.0,3,5,1,1,0,0.0,0,0
0.443426,8,12,424,8824,31,29,6693.337402,145936.4063,1,4,63.272998,40.261999,0.000662,0.000539,0.000123,7,3,4,3,0,0.0,0,0
2.657209,42,220,2198,283820,62,252,6460.914551,850606.8125,2,108,64.809976,11.984711,0.139673,0.043592,0.096081,1,1,1,1,1,1.0,0,1
1.709926,10,8,896,354,254,252,3775.602051,1450.355103,2,1,189.975889,233.665281,0.206606,0.074268,0.132338,1,15,3,1,1,1.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,8,5,4,4,2,0.0,0,1
1e-06,2,0,114,0,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1
0.001041,2,2,146,178,31,29,560999.0625,683957.75,0,0,0.01,0.006,0.0,0.0,0.0,3,1,3,1,0,0.0,0,0
8e-06,2,0,200,0,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,18,6,6,6,2,0.0,0,1
1.439311,216,36,271973,1558,254,252,1504686.625,8420.695312,105,1,6.633696,40.769371,0.098727,0.01238,0.086347,3,1,1,1,1,1.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,3,3,3,3,2,0.0,0,1
1.005855,12,18,1580,10168,31,29,11524.52441,76384.77344,3,5,91.410634,59.134648,0.000696,0.000562,0.000134,1,2,1,1,0,1.0,0,0
2.1e-05,2,0,214,0,254,0,40761904.0,0.0,0,0,0.021,0.0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1
0.001079,2,2,146,178,31,29,541241.9375,659870.25,0,0,0.011,0.008,0.0,0.0,0.0,1,1,17,1,0,0.0,0,0
0.235487,10,6,876,268,254,252,26804.02734,7609.761719,2,1,26.165222,34.580602,0.043942,0.033195,0.010747,1,1,1,1,1,1.0,0,1
0.014936,44,46,2750,27730,31,29,1439742.875,14530262.0,7,16,0.339605,0.313911,0.000951,0.000796,0.000155,17,3,4,2,0,0.0,0,0
0.001048,2,2,146,178,31,29,557251.9375,679389.375,0,0,0.009,0.003,0.0,0.0,0.0,1,2,1,1,0,0.0,0,0
8e-06,2,0,1064,0,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,3,1,1,1,2,0.0,0,1
0.037974,52,42,37154,3380,31,29,7676831.5,695212.5,18,8,0.736471,0.912781,0.000741,0.000542,0.000199,2,1,2,1,0,0.0,0,0
0.001072,2,2,146,178,31,29,544776.125,664179.125,0,0,0.011,0.008,0.0,0.0,0.0,3,5,6,2,0,0.0,0,0
0.776741,10,6,886,268,254,252,8218.956055,2307.075195,2,1,82.077444,135.479406,0.219353,0.099341,0.120012,3,3,1,1,1,0.0,0,1
3.4e-05,2,0,114,0,254,0,13411764.0,0.0,0,0,0.034,0.0,0.0,0.0,0.0,10,4,4,4,2,0.0,0,1
0.690567,16,18,1540,1644,31,29,16728.2832,17991.01367,4,4,46.018601,40.592766,0.000611,0.00048,0.000131,10,7,7,5,0,0.0,0,0
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,15,8,7,7,2,0.0,0,1
0.498714,52,42,37462,3380,31,29,589387.875,52936.15234,18,8,9.771392,12.150829,0.000663,0.000528,0.000135,3,1,3,1,0,0.0,0,0
0.235881,10,18,818,15790,62,252,24995.6543,505780.4688,2,7,26.209,13.424235,0.051431,0.007052,0.044379,2,1,1,2,1,1.0,0,1
1.1e-05,2,0,200,0,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,9,7,13,6,2,0.0,0,1
4e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,14,4,8,4,2,0.0,0,1
1.454736,14,18,1684,10168,31,29,8600.873047,52815.08203,3,5,111.874923,85.540235,0.000687,0.000548,0.000139,2,4,14,3,0,1.0,0,0
0.539936,10,8,778,1196,62,252,10386.41602,15512.94922,2,2,59.992889,66.42657,0.152286,0.074137,0.078149,1,1,2,13,1,1.0,0,1
1.834468,10,12,818,4788,62,252,3214.010742,19140.1543,2,3,203.733889,159.341187,0.160041,0.081714,0.078327,1,1,3,1,1,1.0,0,1
0.071194,4,4,504,304,31,29,42475.48828,25620.13672,0,0,19.005666,7.364,0.0,0.0,0.0,8,6,3,3,0,0.0,0,0
0.6706,10,6,724,268,254,252,7778.109375,2672.233887,2,1,69.452778,121.281398,0.146937,0.064175,0.082762,1,1,1,1,1,1.0,0,1
0.780417,16,11,764,566,62,252,7349.916504,5279.228516,4,3,52.027799,77.078297,0.054209,0.009016,0.045193,1,1,1,1,1,0.0,0,1
0.653497,28,30,4344,3080,31,29,51281.03125,36456.17578,7,7,24.191926,22.509965,0.000827,0.000702,0.000125,4,4,1,1,0,0.0,0,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,11,4,4,4,2,0.0,0,1
0.001082,2,2,146,178,31,29,539741.25,658040.6875,0,0,0.011,0.002,0.0,0.0,0.0,3,5,5,4,0,0.0,0,0
0.324009,10,10,772,5848,62,252,17160.01758,129971.6953,2,3,36.001,34.039667,0.032703,0.008713,0.02399,1,1,1,1,1,1.0,0,1
0.402504,28,30,4992,3080,31,29,95681.03906,59189.47266,7,7,14.893963,13.859069,0.000757,0.000586,0.000171,3,1,3,1,0,0.0,0,0
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,3,4,4,3,2,0.0,0,1
0.945992,10,8,806,354,254,252,6139.586914,2621.58667,2,1,102.349778,120.502,0.178909,0.102473,0.076436,1,1,1,1,1,1.0,0,1
0.001741,4,4,544,304,31,29,1874784.625,1047673.75,0,0,0.456667,0.213667,0.0,0.0,0.0,9,4,4,4,0,0.0,0,0
0.428539,10,6,2530,268,254,252,42507.21484,4181.649902,2,1,45.719556,71.992398,0.138639,0.068566,0.070073,7,2,1,1,1,0.0,0,1
