Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,day,Label,label_name
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
9110,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
88,107,1,4,6,24,6,6,6.0,0.0,6,6,6.0,0.0,280373.8318,46728.97196,26.75,32.98863441,70,1,0,0.0,0.0,0,0,72,24.0,39.83716857,70,1,0,0,0,0,20,80,9345.794393,37383.17757,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
21,11,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,1272727.273,181818.1818,11.0,0.0,11,11,11,11.0,0.0,11,11,0,0.0,0.0,0,0,1,0,0,0,64,0,181818.1818,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,1,FTP-Patator
1023,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
139,46,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,347826.087,86956.52174,15.33333333,21.38535324,40,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,48,40,43478.26087,43478.26087,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
443,319406,6,7,2078,959,1510,0,346.3333333333,605.0304675524,768,0,137.0,284.3126213636,9508.2747349768,40.7005503967,26617.1666666667,57515.9371618516,202945,1,47588,9517.6,12812.1883884058,23624,123,295982,49330.3333333333,77161.3071005583,202945,1,0,0,0,0,200,232,18.7848694138,21.9156809828,0,1510,216.9285714286,439.1918214675,192889.456043956,0,0,0,1,0,0,0,0,1,233.6153846154,346.3333333333,137.0,200,0,0,0,0,0,0,6,2078,7,959,29200,65,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
45100,68,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,88235.29412,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14705.88235,14705.88235,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,202,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1613861.38613861,19801.9801980198,67.3333333333,76.1730486021,151,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,64,64,9900.9900990099,9900.9900990099,51,112,75.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,99978776,6,6,352,11595,352,0,58.66666667,143.7033982,7240,0,1932.5,2695.639126,119.4953617,0.120025474,9088979.636,30100000.0,99900000,1,99900000,20000000.0,44700000.0,99900000,1,39532,7906.4,12553.40246,28963,89,0,0,0,0,200,200,0.060012737,0.060012737,0,7240,919.0,1997.588129,3990358.333,0,0,0,0,1,0,0,0,1,995.5833333,58.66666667,1932.5,200,0,0,0,0,0,0,6,352,6,11595,274,235,1,32,5.0,0.0,5,5,99900000.0,0.0,99900000,99900000,Wednesday,1,DoS Hulk
80,597984,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,50.16856638,8.361427731,149496.0,295011.9688,592002,6,597984,149496.0,295011.9688,592002,6,0,0.0,0.0,0,0,0,0,0,0,100,0,8.361427731,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
38506,227,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,162995.5947,13215.85903,113.5,82.7314934,172,55,227,227.0,0.0,227,227,0,0.0,0.0,0,0,1,0,0,0,64,20,8810.572687,4405.286344,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,135,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
443,237719,17,31,871,39622,389,0,51.23529412,110.7810506,2896,0,1278.129032,607.6682616,170339.7709,201.9190725,5057.851064,11403.6712,41567,1,237719,14857.4375,16174.88835,41567,1,163465,5448.833333,15939.74033,71207,48,0,0,0,0,556,1000,71.51300485,130.4060677,0,2896,826.3877551,770.5235724,593706.5757,0,0,0,1,0,0,0,0,1,843.6041667,51.23529412,1278.129032,556,0,0,0,0,0,0,17,871,31,39622,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
80,11925269,6,4,365,3525,365,0,60.83333333,149.010626,3525,0,881.25,1762.5,326.1980925,0.838555508,1325029.889,2379277.287,5926406,107,6928102,1385620.4,2576495.354,5929417,239,10900000,3642527.333,3187585.512,5926406,863,0,0,0,0,208,136,0.503133305,0.335422203,0,3525,353.6363636,1057.506716,1118320.455,0,0,0,1,0,0,0,0,0,389.0,60.83333333,881.25,208,0,0,0,0,0,0,6,365,4,3525,29200,235,1,32,998550.0,0.0,998550,998550,5926406.0,0.0,5926406,5926406,Wednesday,1,DoS GoldenEye
53,171,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1403508.772,23391.81287,57.0,92.66606714,164,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11695.90643,11695.90643,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,40,0,0,0,0,0,0,2,104,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
80,99138888,5,8,363,11595,351,0,72.6,155.6592432,4344,0,1449.375,1547.981999,120.6186618,0.131129169,8261574.0,28600000.0,99000000,49,99000000,24800000.0,49500000.0,99000000,192,99100000,14200000.0,37400000.0,99000000,49,0,0,0,0,144,264,0.050434296,0.080694873,0,4344,854.5714286,1343.888086,1806035.187,1,0,0,0,0,0,0,0,1,920.3076923,72.6,1449.375,144,0,0,0,0,0,0,5,363,8,11595,0,235,2,20,14008.0,0.0,14008,14008,99000000.0,0.0,99000000,99000000,Wednesday,1,DoS Hulk
47484,35548,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,337.5717339935,56.2619556656,35548.0,0.0,35548,35548,35548,35548.0,0.0,35548,35548,0,0.0,0.0,0,0,0,0,0,0,40,0,56.2619556656,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,17520,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,76288154,8,7,56,11607,20,0,7.0,5.656854249,4380,0,1658.142857,1773.970728,152.8808785,0.196622925,5449153.857,19900000.0,74600000,1,76300000,10900000.0,28100000.0,74600000,1,17922,2987.0,6316.88439,15809,33,0,0,0,0,172,152,0.10486556,0.091757365,0,4380,729.3125,1405.185668,1974546.763,0,0,0,0,1,0,0,0,0,777.9333333,7.0,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,1684956.0,0.0,1684956,1684956,74600000.0,0.0,74600000,74600000,Friday,1,DDoS
53,141,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,1049645.39,28368.79433,47.0,76.21023553,135,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14184.39716,14184.39716,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,64,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,221705,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,52443.56239,31.57348729,36950.83333,76966.32868,192442,46,29035,14517.5,19084.10492,28012,1023,221554,73851.33333,103703.5271,192442,182,0,0,0,0,72,92,13.53149455,18.04199274,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
80,9511815,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.153972191,0.525662032,2377953.75,4755239.523,9510813,1,9511815,2377953.75,4755239.523,9510813,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.525662032,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1002.0,0.0,1002,1002,9510813.0,0.0,9510813,9510813,Friday,1,DDoS
53,179,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,893854.748603352,22346.3687150838,59.6666666667,100.74886269,176,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,40,40,11173.1843575419,11173.1843575419,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,30849,4,4,164,276,41,41,41.0,0.0,69,69,69.0,0.0,14263.02311,259.327693,4407.0,11566.80839,30638,1,30690,10230.0,17673.86141,30638,3,98,32.66666667,27.42869544,49,1,0,0,0,0,144,160,129.6638465,129.6638465,41,69,53.44444444,14.75729575,217.7777778,0,0,0,0,0,0,0,0,1,60.125,41.0,69.0,144,0,0,0,0,0,0,4,164,4,276,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
1187,64,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,93106,2,2,86,236,43,43,43.0,0.0,118,118,118.0,0.0,3458.4237320903,42.9617854918,31035.3333333333,53748.7119876684,93099,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,88,88,21.4808927459,21.4808927459,43,118,73.0,41.0791918129,1687.5,0,0,0,0,0,0,0,0,1,91.25,43.0,118.0,88,0,0,0,0,0,0,2,86,2,236,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
123,16236,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5912.786401,123.18305,16236.0,0.0,16236,16236,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.59152501,61.59152501,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,65189,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,178450.3521,107.3800795,10864.83333,26203.65479,64351,3,667,333.5,467.3975824,664,3,65108,21702.66667,36936.42855,64351,5,0,0,0,0,72,92,46.02003405,61.36004541,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
80,5224565,4,4,421,545,409,0,105.25,202.5197521,533,0,136.25,264.5151224,184.895776,1.531227959,746366.4286,1857734.788,4958567,90,265998,88666.0,89869.62642,180082,427,5139166,1713055.333,2846211.185,4999527,54132,0,0,0,0,92,92,0.765613979,0.765613979,0,533,107.3333333,208.5155869,43478.75,0,0,0,1,0,0,0,0,1,120.75,105.25,136.25,92,0,0,0,0,0,0,4,421,4,545,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,23491,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85.1389894002,23491.0,0.0,23491,23491,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.5694947001,42.5694947001,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,251,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
56682,4,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,19300000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,96,0,750000.0,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,96,0,0,0,0,0,0,3,77,0,0,122,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
443,5759570,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,31.42595715,1.041744436,1151914.0,2524085.681,5667005,3,5759570,1439892.5,2818309.104,5667005,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.868120363,0.173624073,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,74,4,20,81853.0,0.0,81853,81853,5667005.0,0.0,5667005,5667005,Thursday,0,BENIGN
1328,28,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,31670,2,2,94,230,47,47,47.0,0.0,115,115,115.0,0.0,10230.5020524155,126.3024944743,10556.6666666667,18280.352959758,31665,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,63.1512472371,63.1512472371,47,115,74.2,37.2451339104,1387.2,0,0,0,0,0,0,0,0,1,92.75,47.0,115.0,40,0,0,0,0,0,0,2,94,2,230,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,30817,4,4,180,344,45,45,45.0,0.0,86,86,86.0,0.0,17003.60191,259.5969757,4402.428571,11588.2363,30682,1,30688,10229.33333,17712.52891,30682,3,67,22.33333333,35.2325607,63,1,0,0,0,0,128,128,129.7984878,129.7984878,45,86,63.22222222,21.60889734,466.9444444,0,0,0,0,0,0,0,0,1,71.125,45.0,86.0,128,0,0,0,0,0,0,4,180,4,344,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
53,225,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,408888.8889,17777.77778,75.0,89.35323161,175,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,8888.888889,8888.888889,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,99042713,5,7,388,11595,376,0,77.6,166.8376456,5792,0,1656.428571,2120.732252,120.9882044,0.121159847,9003883.0,29800000.0,99000000,45,99000000,24800000.0,49500000.0,99000000,49,99000000,16500000.0,40400000.0,99000000,45,0,0,0,0,144,232,0.05048327,0.070676578,0,5792,922.2307692,1714.549997,2939681.692,1,0,0,0,0,0,0,0,1,999.0833333,77.6,1656.428571,144,0,0,0,0,0,0,5,388,7,11595,0,235,2,20,11993.0,0.0,11993,11993,99000000.0,0.0,99000000,99000000,Wednesday,1,DoS Hulk
53,48293,1,1,56,119,56,56,56.0,0.0,119,119,119.0,0.0,3623.7135816785,41.4138695049,48293.0,0.0,48293,48293,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.7069347524,20.7069347524,56,119,77.0,36.3730669589,1323.0,0,0,0,0,0,0,0,0,1,115.5,56.0,119.0,32,0,0,0,0,0,0,1,56,1,119,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
443,566646,10,12,4948,5170,4389,0,494.8,1372.764915,1460,2,430.8333333,634.4420359,17855.94533,38.82494538,26983.14286,85726.13616,397130,1,540209,60023.22222,128184.5178,397130,1,542916,49356.0,137803.0092,462159,1,0,0,0,0,220,244,17.64770245,21.17724293,0,4389,439.9130435,991.1580423,982394.2648,0,0,0,1,0,0,0,0,1,459.9090909,494.8,430.8333333,220,0,0,0,0,0,0,10,4948,12,5170,29200,65535,9,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
53,31262,2,2,66,244,33,33,33.0,0.0,122,122,122.0,0.0,9916.192182,127.9508669,10420.66667,18006.70421,31213,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,63.97543343,63.97543343,33,122,68.6,48.74730762,2376.3,0,0,0,0,0,0,0,0,1,85.75,33.0,122.0,40,0,0,0,0,0,0,2,66,2,244,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
5405,98,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,61224.4898,20408.16327,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10204.08163,10204.08163,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
80,98663849,6,6,308,11595,308,0,51.33333333,125.7404735,5792,0,1932.5,2181.008184,120.6419587,0.121625095,8969440.818,29700000.0,98500000,36,98500000,19700000.0,44100000.0,98500000,218,138367,27673.4,55309.59917,126192,47,0,0,0,0,200,200,0.060812547,0.060812547,0,5792,915.6153846,1717.255928,2948967.923,0,0,0,0,1,0,0,0,1,991.9166667,51.33333333,1932.5,200,0,0,0,0,0,0,6,308,6,11595,251,235,1,32,468.0,0.0,468,468,98500000.0,0.0,98500000,98500000,Wednesday,1,DoS Hulk
80,84951081,8,6,363,11595,363,0,45.375,128.3398808,4344,0,1932.5,1754.831473,140.7633647,0.164800728,6534698.538,23500000.0,84800000,0,84800000,12100000.0,32100000.0,84800000,0,142320,28464.0,56031.71675,128120,15,0,0,0,0,264,200,0.094171845,0.070628883,0,4344,797.2,1424.363427,2028811.171,0,0,0,0,1,0,0,0,0,854.1428571,45.375,1932.5,264,0,0,0,0,0,0,8,363,6,11595,251,235,1,32,1001.0,0.0,1001,1001,84800000.0,0.0,84800000,84800000,Wednesday,1,DoS Hulk
80,3054,3,4,327,11595,327,0,109.0,188.793538,11595,0,2898.75,5797.5,3903732.809,2292.075966,509.0,749.0391178,1989,25,2106,1053.0,1359.059233,2014,92,3029,1009.666667,1034.727661,2195,287,0,0,0,0,104,136,982.3182711,1309.757695,0,11595,1490.25,4084.538678,16700000.0,0,0,0,1,0,0,0,0,1,1703.142857,109.0,2898.75,104,0,0,0,0,0,0,3,327,4,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,827201,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,14063.08745,10.88006422,103400.125,291984.1906,826024,14,849,424.5,284.9640328,626,223,827134,165426.8,369285.2182,826024,14,0,0,0,0,72,132,3.626688072,7.253376144,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
53,23270,1,1,57,73,57,57,57.0,0.0,73,73,73.0,0.0,5586.592178771,85.9475719811,23270.0,0.0,23270,23270,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.9737859905,42.9737859905,57,73,62.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,93.5,57.0,73.0,20,0,0,0,0,0,0,1,57,1,73,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,40317,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,288389.5131,223.2308952,5039.625,10858.75706,30790,3,8984,4492.0,6348.404681,8981,3,40302,8060.4,13274.50946,30790,47,0,0,0,0,72,132,74.41029839,148.8205968,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
80,96,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.33333,96.0,0.0,96,96,96,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0,0,0,40,0,20833.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,79181423,8,5,56,11607,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,147.2946502,0.164179924,6598451.917,20200000.0,70300000,1,78400000,11200000.0,26200000.0,70300000,1,802181,200545.25,399850.9788,800321,173,0,0,0,0,172,112,0.101033799,0.063146125,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,989.0,0.0,989,989,39200000.0,44000000.0,70300000,8103742,Friday,1,DDoS
80,10108728,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.374185951,0.395697658,3369576.0,5830211.733,10100000,985,10100000,3369576.0,5830211.733,10100000,985,0,0.0,0.0,0,0,0,0,0,0,80,0,0.395697658,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,7004.0,0.0,7004,7004,10100000.0,0.0,10100000,10100000,Friday,1,DDoS
53,30896,1,1,44,76,44,44,44.0,0.0,76,76,76.0,0.0,3883.9979285344,64.7332988089,30896.0,0.0,30896,30896,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.3666494045,32.3666494045,44,76,54.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,82.0,44.0,76.0,20,0,0,0,0,0,0,1,44,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
8093,83,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,192771.0843,48192.77108,27.66666667,42.72391992,77,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,48,40,24096.38554,24096.38554,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
