Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,6,19,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3389,6,4229681,14,8,1441,1731.0,725,0,102.9285714,191.1489408,1179,0,216.375,405.4647906,749.9383523,5.201337879,201413.381,265206.4559,953083.0,70.0,4229681.0,325360.0769,347418.9506,1234941.0,22044.0,4186544.0,598077.7143,378056.2544,1215249.0,163507.0,0,0,0,0,292,172,3.309942286,1.891395592,0,1179,137.9130435,278.89472,77782.26482,0,0,1,1,0,0,0,1,0,144.1818182,102.9285714,216.375,0,0,0,0,0,0,14,1441,8,1731,8192,62644,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,151450,2,2,80,204.0,40,40,40.0,0.0,102,102,102.0,0.0,1875.2063387257,26.4113568835,50483.3333333333,58335.9554420199,114370.0,48.0,37032.0,37032.0,0.0,37032.0,37032.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,16,16,13.2056784417,13.2056784417,40,102,64.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,81.0,40.0,102.0,0,0,0,0,0,0,2,80,2,204,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,563,1,1,31,94.0,31,31,31.0,0.0,94,94,94.0,0.0,222024.8668,3552.397869,563.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1776.198934,1776.198934,31,94,52.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,78.0,31.0,94.0,0,0,0,0,0,0,1,31,1,94,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,6,10214,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44546.70061,685.3338555,1702.333333,3639.149882,9115.0,1.0,718.0,359.0,393.1513703,637.0,81.0,9606.0,3202.0,5126.641883,9115.0,1.0,0,0,0,0,72,92,293.7145095,391.619346,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,6,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,6,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,44203,2,2,88,250.0,44,44,44.0,0.0,125,125,125.0,0.0,7646.539828,90.49159559,14734.33333,24021.46666,42464.0,295.0,43908.0,43908.0,0.0,43908.0,43908.0,42759.0,42759.0,0.0,42759.0,42759.0,0,0,0,0,16,16,45.2457978,45.2457978,44,125,76.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,95.5,44.0,125.0,0,0,0,0,0,0,2,88,2,250,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,1684324,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1608.360387,8.905649982,120308.8571,245593.5507,953139.0,3.0,1684324.0,240617.7143,388463.6743,1116169.0,3.0,1575508.0,262584.6667,338927.6595,953139.0,109026.0,0,0,0,0,172,152,4.74967999,4.155969992,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,6,86,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.81395,86.0,0.0,86.0,86.0,86.0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,23255.81395,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,6,1333106,28,47,1971,61824.0,833,0,70.39285714,213.8679654,1460,0,1315.404255,404.8722106,47854.40918,56.25959226,18014.94595,136512.9866,1174596.0,0.0,1333106.0,49374.2963,225220.2841,1174596.0,17.0,1296800.0,28191.30435,184051.9334,1249158.0,0.0,0,0,0,0,572,952,21.00358111,35.25601115,0,1460,839.4078947,699.405713,489168.3514,0,0,1,1,0,0,0,1,1,850.6,70.39285714,1315.404255,0,0,0,0,0,0,28,1971,47,61824,8192,132,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52827,6,37,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.05405,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,27027.02703,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31376,63746,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,6,4,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3389,6,5023896,9,8,1128,1581.0,661,0,125.3333333,213.4830204,1173,0,197.625,406.121705,539.2229457,3.383828009,313993.5,755461.3118,3011240.0,3.0,5023896.0,627987.0,1086132.158,3149803.0,3.0,4854968.0,693566.8571,1062206.268,3011240.0,166124.0,0,0,0,0,204,184,1.791438358,1.592389651,0,1173,150.5,303.437221,92074.14706,0,0,1,1,0,0,0,1,0,159.3529412,125.3333333,197.625,0,0,0,0,0,0,9,1128,8,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,330933,22,22,1928,2665.0,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,13878.9422632376,132.9574264277,7696.1162790698,19622.8924633708,89593.0,3.0,330453.0,15735.8571428571,27978.7238974291,89593.0,244.0,330929.0,15758.5238095238,36400.3954547462,127930.0,13.0,0,0,0,0,712,712,66.4787132139,66.4787132139,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,6,11413,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39866.81854,613.3356699,1902.166667,4149.906477,10360.0,1.0,576.0,288.0,336.5828278,526.0,50.0,10904.0,3634.666667,5830.610803,10360.0,1.0,0,0,0,0,72,92,262.8581442,350.4775256,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51926,6,57,3,1,31,0.0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,543859.649122807,70175.4385964912,19.0,4.3588989435,22.0,14.0,57.0,28.5,20.5060966544,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,52631.5789473684,17543.8596491228,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,1025,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,1517,1,1,34,79.0,34,34,34.0,0.0,79,79,79.0,0.0,74489.12327,1318.391562,1517.0,0.0,1517.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,659.1957811,659.1957811,34,79,49.0,25.98076211,675.0,0,0,0,0,0,0,0,0,1,73.5,34.0,79.0,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
445,6,1223973,7,5,364,582.0,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,772.8928661008,9.8041378364,111270.272727273,127296.680097394,255043.0,5.0,1223973.0,203995.5,100220.620733959,255145.0,5.0,985327.0,246331.75,8532.099287397,255139.0,238871.0,0,0,0,0,152,112,5.7190804046,4.0850574318,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,259,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,2291279,10,7,1148,1581.0,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,1191.037844,7.419436917,143204.9375,230965.3829,937543.0,57.0,2291279.0,254586.5556,367093.3853,1206745.0,1134.0,2061070.0,343511.6667,320288.6665,937543.0,141967.0,0,0,0,0,212,152,4.364374657,3.05506226,0,1173,151.6111111,305.0826578,93075.4281,0,0,1,1,0,0,0,1,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,1398148,8,7,1132,1581.0,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1940.424047,10.72847796,99867.71429,251899.004,968791.0,2.0,1398148.0,199735.4286,386652.9596,1074869.0,2.0,1335674.0,222612.3333,365923.6111,968791.0,64225.0,0,0,0,0,168,148,5.721854911,5.006623047,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3389,6,1653104,10,8,1468,1727.0,757,0,146.8,224.3735971792,1175,0,215.875,404.1083438528,1932.7277654643,10.8886071294,97241.4117647059,226277.048434839,953109.0,3.0,1653104.0,183678.222222222,351573.587762853,1110642.0,3.0,1652804.0,236114.857142857,316711.065542095,953109.0,105264.0,0,0,0,0,212,172,6.049226183,4.8393809464,0,1175,168.1578947368,302.5145107921,91515.0292397661,0,0,1,1,0,0,0,1,0,177.5,146.8,215.875,0,0,0,0,0,0,10,1468,8,1727,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,330,1,1,36,52.0,36,36,36.0,0.0,52,52,52.0,0.0,266666.6667,6060.606061,330.0,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3030.30303,3030.30303,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,6,10210,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44564.15279,685.6023506,1701.666667,3650.262493,9139.0,0.0,591.0,295.5,301.9345956,509.0,82.0,9723.0,3241.0,5116.157445,9139.0,0.0,0,0,0,0,72,92,293.8295788,391.7727718,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,6,7,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,6,99,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20202.0202,99.0,0.0,99.0,99.0,99.0,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20202.0202,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,6,1039801,3,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.770334901,207960.2,268835.9237,503922.0,11597.0,1028165.0,514082.5,2123.441664,515584.0,512581.0,1028204.0,514102.0,2059.094947,515558.0,512646.0,0,0,0,0,92,60,2.88516745,2.88516745,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,386,1,1,47,63.0,47,47,47.0,0.0,63,63,63.0,0.0,284974.093264249,5181.3471502591,386.0,0.0,386.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2590.6735751295,2590.6735751295,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,6,7,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,2111,1,1,31,158.0,31,31,31.0,0.0,158,158,158.0,0.0,89531.02795,947.4182852,2111.0,0.0,2111.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,473.7091426,473.7091426,31,158,73.33333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1,110.0,31.0,158.0,0,0,0,0,0,0,1,31,1,158,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,508,1,1,51,67.0,51,51,51.0,0.0,67,67,67.0,0.0,232283.464566929,3937.0078740158,508.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1968.5039370079,1968.5039370079,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,476,1,1,43,59.0,43,43,43.0,0.0,59,59,59.0,0.0,214285.7143,4201.680672,476.0,0.0,476.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2100.840336,2100.840336,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,17,52973,1,1,34,155.0,34,34,34.0,0.0,155,155,155.0,0.0,3567.855323,37.75508278,52973.0,0.0,52973.0,52973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,18.87754139,18.87754139,34,155,74.33333333,69.85938257,4880.333333,0,0,0,0,0,0,0,0,1,111.5,34.0,155.0,0,0,0,0,0,0,1,34,1,155,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,341,1,1,51,67.0,51,51,51.0,0.0,67,67,67.0,0.0,346041.0557,5865.102639,341.0,0.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2932.55132,2932.55132,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,17,437,1,1,39,55.0,39,39,39.0,0.0,55,55,55.0,0.0,215102.974828375,4576.6590389016,437.0,0.0,437.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2288.3295194508,2288.3295194508,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,6,1,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3389,6,3361981,9,7,1148,1581.0,677,0,127.5555556,218.6910556,1173,0,225.8571429,430.0986044,811.7238021,4.759098877,224132.0667,311411.0409,947517.0,121.0,3361981.0,420247.625,424711.278,1221530.0,7212.0,3142556.0,523759.3333,450437.9935,1244188.0,221219.0,0,0,0,0,192,152,2.676993118,2.082105758,0,1173,160.5294118,312.044091,97371.51471,0,0,1,1,0,0,0,1,0,170.5625,127.5555556,225.8571429,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,6,508,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3937.007874,508.0,0.0,508.0,508.0,508.0,508.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3937.007874,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,6,2,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,6,77346,9,9,541,5780.0,194,0,60.1111111111,85.1857447647,1460,0,642.2222222222,699.4465272231,81723.6831898224,232.7205026763,4549.7647058824,7992.079598964,25558.0,1.0,77346.0,9668.25,13390.4951124722,37256.0,22.0,65466.0,8183.25,11967.5156599617,27226.0,1.0,0,0,0,0,192,192,116.3602513381,116.3602513381,0,1460,332.6842105263,558.4464614378,311862.450292398,0,0,0,1,0,0,0,0,1,351.1666666667,60.1111111111,642.2222222222,0,0,0,0,0,0,9,541,9,5780,8192,123,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,6,119981590,19,15,1328,5878.0,234,0,69.89473684,85.47247428,1460,0,391.8666667,550.8153523,60.05921408,0.283376808,3635805.758,14200000.0,58600000.0,1.0,120000000.0,6665020.944,18900000.0,58600000.0,65.0,120000000.0,8569320.857,21200000.0,58700000.0,1.0,0,0,0,0,392,312,0.158357628,0.12501918,0,1460,205.8857143,394.5088362,155637.2218,0,0,1,1,0,0,0,1,0,211.9411765,69.89473684,391.8666667,0,0,0,0,0,0,19,1328,15,5878,8192,70,10,20,1454948.0,1947693.102,2832175.0,77721.0,58500000.0,44225.99363,58600000.0,58500000.0,0
3389,6,1775443,8,7,1128,1581.0,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,1525.8163737163,8.4485956463,126817.357142857,241766.360973249,937577.0,3.0,1775443.0,253634.714285714,408074.875649357,1172806.0,3.0,1603906.0,267317.666666667,329264.523165595,937577.0,108450.0,0,0,0,0,172,152,4.505917678,3.9426779683,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8080,6,516,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3875.968992,516.0,0.0,516.0,516.0,516.0,516.0,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3875.968992,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49993,6,16,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,62500.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,137,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,6,109285749,8,5,864,1039.0,288,0,108.0,149.0541608,325,32,207.8,160.4827093,17.41306636,0.118954211,9107145.75,15100000.0,40200000.0,12204.0,109000000.0,15600000.0,17300000.0,40200000.0,75998.0,109000000.0,27300000.0,13200000.0,40300000.0,8933782.0,1,0,0,0,160,100,0.073202591,0.045751619,0,325,156.5,153.8749492,23677.5,0,1,0,0,1,0,0,0,0,168.5384615,108.0,207.8,0,0,0,0,0,0,8,864,5,1039,255,320,2,20,72541.75,14681.9838,85820.0,51557.0,27200000.0,13200000.0,40200000.0,8870039.0,0
445,6,557442,6,5,455,338.0,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,1422.569522928,19.7329946434,55744.2,71980.7025849444,172863.0,78.0,557343.0,111468.6,62660.0732548247,172981.0,5469.0,557364.0,139341.0,22419.2198942485,172962.0,127722.0,0,0,0,0,132,112,10.7634516237,8.9695430197,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
